Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
23868	-8112.653	-8369.07	256.4178	0.808831	1.576294	0.5614067	8.578587
23874	-8122.04	-8382.02	259.9809	0.897971	1.681421	0.5628442	6.582754
23880	-8116.781	-8375.799	259.0185	0.8664359	1.764238	0.5277294	7.118878
23886	-8129.093	-8388.075	258.9818	0.9030693	1.764238	0.5277294	7.118878
23892	-8128.779	-8388.783	260.0044	0.9465622	1.754609	0.5487971	6.529182
23898	-8130.521	-8389.71	259.1887	0.8711235	1.379806	0.5487971	7.153888
23904	-8118.68	-8376.054	257.3741	0.8457937	1.665377	0.5487971	8.027632
23910	-8101.22	-8359.568	258.348	0.7896288	1.793009	0.6297087	7.428379
23916	-8106.489	-8365.331	258.8417	0.8519913	1.70989	0.5072462	7.25852
23922	-8126.002	-8384.724	258.7216	0.9104265	1.569061	0.5072462	7.343482
23928	-8121.83	-8379.847	258.0176	0.8049374	1.676487	0.6037662	7.657827
23934	-8127.718	-8384.539	256.8217	0.8439367	1.676487	0.6037662	8.275041
23940	-8107.103	-8365.03	257.9269	0.7667779	1.750445	0.5401137	7.751782
23946	-8117.755	-8374.903	257.1473	0.757498	1.750445	0.5401137	8.172642
23952	-8108.979	-8366.624	257.6448	0.8427569	1.468102	0.5401137	7.966877
23958	-8120.244	-8378.778	258.5335	0.8427569	1.31942	0.6197052	7.490103
23964	-8109.126	-8366.449	257.3235	0.7979455	1.417842	0.5938889	8.138893
23970	-8118.372	-8376.61	258.2381	0.8295136	1.444941	0.5938889	7.622723
23976	-8113.667	-8371.692	258.0257	0.8264266	1.752718	0.5938889	7.622723
23982	-8116.225	-8373.971	257.7458	0.8594338	1.836147	0.5938889	7.726251
23988	-8111.616	-8370.79	259.1744	0.7850745	1.534506	0.5938889	7.108842
23994	-8113.185	-8370.812	257.6265	0.8985428	1.53484	0.5586776	7.905408
24000	-8115.109	-8372.196	257.0871	0.7814555	1.813262	0.5754879	8.141631
24006	-8115.592	-8373.416	257.824	0.8259988	1.813262	0.5754879	7.72458
24012	-8120.733	-8377.819	257.0863	0.8318699	1.635802	0.5200806	8.223267
24018	-8126.159	-8383.931	257.772	0.7900329	1.635802	0.5200806	7.880013
24024	-8117.029	-8375.257	258.2282	0.838748	1.575731	0.5446559	7.611743
24030	-8125.391	-8382.658	257.2675	0.8225404	1.524091	0.6182834	8.094658
24036	-8126.467	-8383.707	257.2403	0.7941542	1.66236	0.5897262	8.094658
24042	-8124.219	-8382.065	257.8456	0.8643648	1.776943	0.5897262	7.693654
24048	-8119.727	-8377.912	258.1849	0.8385967	1.776943	0.6728715	7.463369
24054	-8126.67	-8385.467	258.7968	0.9014724	1.637409	0.6654441	7.156286
24060	-8119.783	-8377.814	258.0314	0.9131282	1.70897	0.6681517	7.532858
24066	-8116.967	-8374.804	257.8374	0.8976915	1.70897	0.6681517	7.644929
24072	-8116.485	-8374.374	257.8883	0.8468225	1.70897	0.6681517	7.644929
24078	-8113.355	-8371.188	257.8331	0.7403106	1.566694	0.5304456	7.890852
24084	-8125.876	-8383.521	257.6448	0.8300738	1.71921	0.4944781	7.918962
24090	-8112.51	-8370.059	257.5488	0.8221724	1.78703	0.5312491	7.918962
24096	-8116.49	-8375.114	258.6236	0.8454371	1.78703	0.5312491	7.3314
24102	-8114.064	-8374.229	260.1643	0.9063956	1.784278	0.5623468	6.442707
24108	-8104.477	-8364.373	259.896	0.9158078	1.886002	0.568839	6.543017
24114	-8112.564	-8370.672	258.1084	0.8446189	1.886002	0.5685737	7.543741
24120	-8106.063	-8363.628	257.5649	0.8446189	1.779413	0.6469969	7.809792
24126	-8113.361	-8372.574	259.2128	0.8704267	1.777918	0.6469969	6.912417
24132	-8118.992	-8377.909	258.9169	0.9016578	1.538453	0.6894412	7.111819
24138	-8125.271	-8384.074	258.8025	0.8902345	1.91348	0.6012922	7.111819
24144	-8126.586	-8386.115	259.5287	0.8135973	1.91348	0.6012922	6.76182
24150	-8112.545	-8372.165	259.6201	0.8670527	1.91348	0.5032637	6.76533
24156	-8097.635	-8355.591	257.9556	0.8035703	1.8275	0.5217065	7.70599
24162	-8107.632	-8365.686	258.0539	0.8343436	1.458994	0.6029417	7.70599
24168	-8111.777	-8370.661	258.8837	0.8343436	1.452096	0.4846792	7.363319
24174	-8120.141	-8379.606	259.4654	0.8388663	1.726933	0.4846792	6.944262
24180	-8114.565	-8373.519	258.954	0.9388678	1.555878	0.4875128	7.226064
24186	-8114.806	-8373.38	258.574	0.8020046	1.723158	0.4899673	7.439622
24192	-8111.949	-8371.112	259.1622	0.906249	1.576646	0.5561226	7.064507
24198	-8115.797	-8375.341	259.5444	0.9414338	1.623059	0.6192194	6.771832
24204	-8124.851	-8382.678	257.8271	0.8620885	1.623059	0.6295927	7.728961
24210	-8112.011	-8370.197	258.1863	0.8485035	1.489152	0.4687166	7.728961
24216	-8118.113	-8375.375	257.2619	0.8185772	1.489152	0.4687166	8.238045
24222	-8113.979	-8372.106	258.1271	0.7574746	1.597637	0.6322303	7.631911
24228	-8107.699	-8365.8	258.1008	0.8479583	1.597637	0.5875823	7.631911
24234	-8126.147	-8383.45	257.3034	0.753839	1.846387	0.5700551	8.034289
24240	-8123.141	-8380.543	257.4019	0.8391349	1.461024	0.6244783	8.034289
24246	-8117.836	-8376.438	258.6021	0.9320571	1.612909	0.6244783	7.283951
24252	-8133.942	-8394.776	260.8343	1.045209	1.612909	0.5309377	6.091809
24258	-8128.393	-8388.218	259.8249	0.9647131	1.609954	0.5354069	6.680365
24264	-8125.331	-8382.583	257.2522	0.8298417	1.462452	0.5747622	8.156964
24270	-8128.669	-8387.197	258.5279	0.8511667	1.549814	0.4351696	7.553016
24276	-8116.461	-8374.498	258.0372	0.7861578	1.734985	0.5788965	7.656146
24282	-8114.067	-8372.11	258.0431	0.8681035	1.517917	0.6215753	7.656146
24288	-8118.672	-8377.304	258.6317	0.8350834	1.820856	0.5740326	7.285664
24294	-8112.614	-8371.831	259.217	0.840394	1.581045	0.6194944	7.018408
24300	-8126.666	-8384.137	257.4712	0.7093331	1.581045	0.6081117	8.032491
24306	-8127.118	-8384.008	256.8901	0.7310956	1.441167	0.6081117	8.384678
24312	-8116.031	-8374.424	258.3936	0.8609874	1.630817	0.5387304	7.495622
24318	-8141.179	-8400.006	258.8273	0.8448633	1.630817	0.6791422	7.16291
24324	-8123.144	-8381.919	258.7751	0.8605633	1.630817	0.7069765	7.16291
24330	-8120.938	-8379.972	259.0341	0.919262	1.538461	0.7069765	7.027
24336	-8110.648	-8368.942	258.294	0.8246762	1.762143	0.7069765	7.393401
24342	-8125.077	-8384.227	259.1505	0.8526623	1.526657	0.5846137	7.095737
24348	-8120.702	-8379.785	259.083	0.8479601	1.526657	0.5902466	7.130079
24354	-8126.085	-8385.826	259.7406	0.9209231	1.580838	0.5223842	6.771797
24360	-8113.355	-8372.753	259.3985	0.9479198	1.673544	0.5223842	6.907249
24366	-8118.65	-8376.91	258.2605	0.8122185	1.906951	0.5223842	7.511294
24372	-8127.212	-8385.671	258.4586	0.8231821	1.721197	0.494981	7.48633
24378	-8136.682	-8395.84	259.1577	0.8046337	1.547056	0.5359497	7.149764
24384	-8131.134	-8390.238	259.1045	0.8395587	1.38253	0.5359497	7.225735
24390	-8120.47	-8378.745	258.2745	0.7851753	1.38253	0.5359497	7.699689
24396	-8125.25	-8383.237	257.9871	0.8410471	1.503172	0.613717	7.712283
24402	-8136.74	-8393.447	256.7071	0.8207968	1.45908	0.5345259	8.486042
24408	-8132.927	-8392.161	259.2334	0.8464658	1.762628	0.4831367	7.053919
24414	-8126.955	-8384.343	257.388	0.8664547	1.603913	0.5009196	8.072534
24420	-8114.011	-8371.958	257.9467	0.8193461	1.714071	0.53828	7.727384
24426	-8135.314	-8396.286	260.9725	0.9554083	1.714071	0.4674537	6.085432
24432	-8122.601	-8380.966	258.3653	0.8264477	1.695752	0.6126731	7.446374
24438	-8132.593	-8391.442	258.8493	0.8556602	1.79985	0.6537983	7.103459
24444	-8118.239	-8376.524	258.285	0.8037816	1.79985	0.6537983	7.434328
24450	-8113.994	-8373.348	259.3544	0.9129849	1.601834	0.5303594	6.969487
24456	-8109.15	-8369.448	260.2981	0.9043872	1.5842	0.603475	6.410997
24462	-8115.925	-8374.881	258.9562	0.9125353	1.5842	0.5445913	7.17859
24468	-8125.153	-8382.306	257.1528	0.7812396	1.5842	0.5445913	8.213297
24474	-8130.346	-8388.349	258.003	0.8643031	1.897807	0.4737529	7.667416
24480	-8127.893	-8386.77	258.8774	0.9354677	1.864019	0.427366	7.215911
24486	-8133.447	-8390.346	256.8986	0.7807549	1.577014	0.427366	8.456859
24492	-8125.975	-8384.58	258.6046	0.8965123	1.725772	0.6007115	7.278974
24498	-8132.217	-8389.118	256.9011	0.6954182	1.765035	0.5296999	8.34045
24504	-8148.296	-8405.61	257.3141	0.706609	1.772774	0.5367722	8.105997
24510	-8133.745	-8392.087	258.3413	0.8929408	1.32988	0.5438258	7.622045
24516	-8126.632	-8385.438	258.8056	0.8929408	1.32988	0.5438258	7.373336
24522	-8124.698	-8383.002	258.3043	0.852043	1.547424	0.5884317	7.539181
24528	-8128.744	-8386.747	258.003	0.827405	1.500188	0.5131494	7.794067
24534	-8120.548	-8378.378	257.8301	0.8783366	1.72216	0.4519754	7.832219
24540	-8123.06	-8381.491	258.4308	0.7601701	1.752715	0.575311	7.45598
24546	-8110.771	-8368.841	258.0708	0.8367839	1.752715	0.5771104	7.606329
24552	-8116.946	-8374.521	257.5756	0.756138	1.591555	0.6771013	7.896911
24558	-8111.51	-8368.889	257.3794	0.7635753	1.443318	0.590309	8.119876
24564	-8122.183	-8379.235	257.0525	0.8019301	1.443318	0.6032898	8.263431
24570	-8117.761	-8375.93	258.169	0.842212	1.782502	0.4659278	7.636301
24576	-8107.785	-8365.052	257.2674	0.7956955	1.753491	0.5898604	8.047028
24582	-8102.634	-8360.853	258.219	0.8172282	1.596522	0.5652872	7.603377
24588	-8108.138	-8364.785	256.647	0.7745317	1.638447	0.5652872	8.448939
24594	-8114.761	-8373.854	259.093	0.9322161	1.772786	0.6358627	6.953741
24600	-8113.965	-8372.194	258.2293	0.8665288	1.763613	0.5655682	7.511034
24606	-8138.797	-8397.574	258.7762	0.8331512	1.763613	0.6206152	7.192261
24612	-8122.987	-8380.713	257.7252	0.7834189	1.950986	0.5652872	7.763069
24618	-8118.836	-8378.446	259.6101	0.8773669	1.788601	0.6081478	6.720076
24624	-8125.191	-8385.631	260.4404	0.89853	1.788601	0.5492963	6.306498
24630	-8113.256	-8370.776	257.5203	0.7156454	1.580583	0.5238934	8.07123
24636	-8113.233	-8371.244	258.0109	0.8392384	1.677693	0.5238934	7.707618
24642	-8130.729	-8389.441	258.7112	0.9234872	1.4818	0.5284335	7.357636
24648	-8122.635	-8382.477	259.8424	0.896548	1.676989	0.5284335	6.688954
24654	-8119.336	-8378.024	258.6882	0.8912349	1.319467	0.6040865	7.393197
24660	-8110.843	-8368.504	257.6612	0.8662723	1.382708	0.562096	7.962221
24666	-8111.043	-8368.553	257.5103	0.8076741	1.812839	0.5036625	7.962221
24672	-8122.72	-8379.804	257.0842	0.8166139	1.798101	0.5224305	8.173372
24678	-8105.617	-8363.772	258.1549	0.8166139	1.798101	0.627336	7.517441
24684	-8115.538	-8373.731	258.1933	0.8570227	1.472241	0.627336	7.595332
24690	-8119.254	-8376.544	257.2897	0.791207	1.472241	0.6738911	8.078977
24696	-8117.62	-8375.66	258.0403	0.8133056	1.472241	0.6880124	7.656392
24702	-8102.568	-8360.495	257.9269	0.8346122	1.472241	0.5953421	7.774331
24708	-8112.816	-8371.164	258.3479	0.778768	1.472241	0.5977092	7.577198
24714	-8119.819	-8379.237	259.4179	0.8735155	1.640195	0.5145944	6.955894
24720	-8122.477	-8381.795	259.318	0.8746203	1.640195	0.5913018	6.945393
24726	-8121.696	-8380.951	259.255	0.8820184	1.73027	0.6354368	6.908735
24732	-8117.971	-8375.761	257.7894	0.8841064	1.73027	0.6354368	7.694345
24738	-8116.314	-8373.973	257.6592	0.794363	1.539198	0.6354368	7.882048
24744	-8124.085	-8381.378	257.2929	0.6851686	1.539198	0.6858646	8.099168
24750	-8126.095	-8383.752	257.6571	0.6893669	1.539198	0.5904742	7.973564
24756	-8127.854	-8384.256	256.4014	0.6893669	1.429289	0.5904742	8.684809
24762	-8127.797	-8387.04	259.243	0.8521739	1.429289	0.5816065	7.087548
24768	-8125.797	-8386.034	260.2364	0.9231276	1.665633	0.5495974	6.447516
24774	-8125.012	-8383.601	258.5884	0.8689495	1.690262	0.5377434	7.366182
24780	-8120.805	-8379.816	259.0115	0.8450903	1.58928	0.6096148	7.130934
24786	-8130.512	-8388.021	257.509	0.7251258	1.534473	0.6096148	8.020426
24792	-8133.979	-8392.634	258.6548	0.9137228	1.670543	0.6173532	7.249703
24798	-8128.366	-8385.271	256.9049	0.7927998	1.670543	0.6173532	8.249766
24804	-8116.375	-8375.202	258.8268	0.8221047	1.504151	0.5138459	7.353717
24810	-8120.515	-8378.915	258.3996	0.7978095	1.523472	0.6149211	7.505808
24816	-8121.81	-8380.093	258.2833	0.8629123	1.506849	0.6604488	7.505808
24822	-8118.063	-8376.108	258.0454	0.8733583	1.506849	0.6148672	7.661514
24828	-8127.214	-8383.879	256.6657	0.7446998	1.499704	0.6148672	8.468366
24834	-8150.437	-8408.739	258.3013	0.878539	1.926467	0.609556	7.376652
24840	-8124.368	-8383.836	259.4679	0.9753667	1.788233	0.609556	6.74301
24846	-8120.432	-8379.999	259.5668	0.8786322	1.788233	0.5111992	6.822977
24852	-8108.889	-8367.378	258.4887	0.87363	1.788233	0.5041002	7.411732
24858	-8108.734	-8366.341	257.6066	0.8642347	1.747673	0.5228861	7.886364
24864	-8105.18	-8363.971	258.7905	0.8872345	1.637495	0.5228861	7.279703
24870	-8108.89	-8367.082	258.1926	0.8336102	2.006849	0.6152684	7.42901
24876	-8102.612	-8360.783	258.1709	0.8552854	2.006849	0.6152684	7.42901
24882	-8112.914	-8370.069	257.1545	0.848835	2.006849	0.5253346	8.048323
24888	-8113.23	-8371.857	258.6262	0.7975125	1.754565	0.6046383	7.307364
24894	-8130.124	-8388.942	258.8181	0.8165654	1.490895	0.4834886	7.39359
24900	-8125.77	-8384.578	258.8082	0.8351877	1.490895	0.5511398	7.330264
24906	-8109.967	-8368.727	258.7596	0.845135	1.544	0.5511398	7.330264
24912	-8119.859	-8378.599	258.7396	0.8651742	1.544	0.5511398	7.330264
24918	-8122.796	-8381.557	258.7609	0.7308398	1.486561	0.5511398	7.413305
24924	-8105.175	-8363.146	257.971	0.8223633	1.479689	0.5511398	7.789843
24930	-8121.356	-8377.092	255.736	0.7779283	1.500365	0.5642175	8.983148
24936	-8117.663	-8375.922	258.2594	0.8063057	1.765151	0.6126622	7.489504
24942	-8126.952	-8385.596	258.6439	0.7711682	1.765151	0.6126622	7.302133
24948	-8118.894	-8376.796	257.9018	0.7785474	1.765151	0.5158359	7.774477
24954	-8117.449	-8376.351	258.9022	0.8433701	1.868165	0.5158359	7.168682
24960	-8127.128	-8386.891	259.7631	0.8020398	1.830495	0.5728159	6.691814
24966	-8124.496	-8383.792	259.2959	0.8797081	1.894462	0.6517626	6.8196
24972	-8123.62	-8383.875	260.2542	0.9211221	1.894462	0.532505	6.373606
24978	-8125.466	-8384.286	258.8197	0.8161105	1.747223	0.6935622	7.13028
24984	-8116.829	-8375.49	258.6611	0.8372593	1.747223	0.584005	7.286108
24990	-8121.488	-8378.15	256.6614	0.7933757	1.747223	0.5548499	8.401064
24996	-8129.414	-8386.354	256.9407	0.8226338	1.841299	0.5397563	8.217374
25002	-8124.657	-8382.104	257.4473	0.7906131	1.841299	0.701181	7.841766
25008	-8126.248	-8385.663	259.4144	0.9321257	1.871551	0.5292237	6.832429
25014	-8117.731	-8375.933	258.2022	0.9096019	1.802915	0.5292237	7.519206
25020	-8106.966	-8365.96	258.9937	0.8458066	1.668755	0.5901699	7.125872
25026	-8115.38	-8372.801	257.4206	0.8410286	1.678781	0.5431397	8.00523
25032	-8138.42	-8398.172	259.7517	0.9277069	1.620394	0.5216914	6.747822
25038	-8130.842	-8389.775	258.9332	0.8553071	1.620394	0.5216914	7.22758
25044	-8119.369	-8377.92	258.5509	0.8822953	1.531785	0.6472175	7.351944
25050	-8115.463	-8374.002	258.5389	0.829475	1.730171	0.548774	7.39047
25056	-8122.632	-8381.592	258.9599	0.8914478	1.877267	0.548774	7.080764
25062	-8120.907	-8379.173	258.2656	0.801022	1.817513	0.5238914	7.542989
25068	-8119.033	-8377.505	258.4722	0.8163635	1.527207	0.5079676	7.542989
25074	-8125.032	-8383.522	258.4899	0.7986595	1.527207	0.5079676	7.542989
25080	-8123.885	-8381.855	257.9707	0.8392669	1.65265	0.4778404	7.778813
25086	-8135.598	-8393.264	257.6661	0.8351695	1.768871	0.6276151	7.778813
25092	-8116.855	-8375.352	258.4967	0.8966504	1.625702	0.6029889	7.37124
25098	-8112.545	-8370.075	257.5297	0.8173931	1.559835	0.6029889	7.955603
25104	-8128.517	-8386.02	257.5031	0.733537	1.776429	0.6029889	7.936311
25110	-8130.858	-8390.547	259.6888	0.8680807	1.685823	0.5668536	6.75192
25116	-8116.864	-8376.975	260.1114	0.9089887	1.685823	0.5668536	6.501205
25122	-8114.315	-8373.269	258.9547	0.8890416	1.685823	0.5506073	7.149518
25128	-8120.593	-8378.743	258.15	0.8504905	1.97812	0.5506073	7.503289
25134	-8129.818	-8387.839	258.0212	0.8247723	1.6839	0.5506073	7.68515
25140	-8119.552	-8377.852	258.3003	0.7436629	1.515776	0.6318849	7.578158
25146	-8107.829	-8366.638	258.809	0.8157987	1.561864	0.5145751	7.343685
25152	-8106.29	-8364.967	258.6773	0.8157987	1.561864	0.5931303	7.349453
25158	-8110.768	-8369.537	258.7694	0.8797083	1.561864	0.5931303	7.265694
25164	-8119.32	-8377.412	258.0921	0.8797083	1.565638	0.6704332	7.569286
25170	-8115.942	-8373.279	257.3367	0.7982516	1.327634	0.6033103	8.162171
25176	-8118.141	-8375.249	257.1078	0.8665868	1.538566	0.6033103	8.162171
25182	-8122.996	-8380.187	257.1907	0.8295762	1.538566	0.6371453	8.112109
25188	-8118.412	-8376.198	257.7859	0.7971426	1.490886	0.6371453	7.830403
25194	-8120.393	-8378.646	258.2535	0.7779581	1.677963	0.6216928	7.531768
25200	-8115.647	-8373.085	257.4381	0.7949852	1.677963	0.5304448	8.031429
25206	-8099.718	-8358.513	258.795	0.9170398	1.765264	0.5064322	7.229921
25212	-8110.359	-8369.32	258.9611	0.8501114	1.662233	0.4878196	7.229921
25218	-8118.519	-8377.073	258.5542	0.9398745	1.558028	0.4340125	7.489419
25224	-8115.435	-8373.389	257.9537	0.7156261	1.558028	0.5672329	7.812494
25230	-8111.97	-8368.868	256.8986	0.8317149	1.439567	0.5672329	8.359403
25236	-8113.259	-8372.305	259.0463	0.8217575	1.358409	0.6056649	7.220337
25242	-8113.926	-8370.773	256.8469	0.7914345	1.431077	0.6056649	8.381521
25248	-8106.993	-8365.916	258.9239	0.8255306	1.431077	0.6205645	7.242263
25254	-8096.946	-8356.442	259.4959	0.8945924	1.663024	0.6205645	6.807517
25260	-8103.846	-8364.578	260.7327	1.003339	1.620907	0.5558316	6.145793
25266	-8105.411	-8363.843	258.432	0.8303217	1.777256	0.61913	7.374936
25272	-8100.315	-8358.289	257.9749	0.7928388	1.726219	0.6041518	7.669145
25278	-8105.959	-8364.303	258.3439	0.8199289	1.79425	0.4758825	7.541371
25284	-8109.441	-8366.276	256.8352	0.7719203	1.536596	0.5093888	8.43508
25290	-8104.906	-8363.55	258.6434	0.8505681	1.536596	0.5093888	7.428062
25296	-8101.257	-8359.839	258.5821	0.8398294	1.536596	0.5549028	7.428062
25302	-8104.472	-8361.796	257.3235	0.8286414	1.423515	0.5549028	8.151402
25308	-8124.048	-8381.416	257.3682	0.7945809	1.410562	0.5549028	8.15098
25314	-8108.474	-8366.674	258.1992	0.7965695	1.614683	0.6425689	7.558337
25320	-8108.901	-8367.418	258.5169	0.8324527	1.614683	0.5584344	7.434479
25326	-8129.098	-8388.119	259.0208	0.8160429	1.614683	0.6448797	7.105315
25332	-8113.273	-8373.739	260.4663	0.9439139	1.509205	0.5761001	6.349305
25338	-8108.042	-8366.135	258.0934	0.8692259	1.553933	0.5484908	7.672634
25344	-8121.387	-8380.433	259.0456	0.8839676	1.572641	0.5484908	7.147028
25350	-8124.417	-8381.779	257.362	0.7713059	1.572641	0.5484908	8.108254
25356	-8118.059	-8376.243	258.1842	0.8187272	1.528905	0.5484908	7.660705
25362	-8118.823	-8377.606	258.7828	0.8187272	1.528905	0.5484908	7.340004
25368	-8125.486	-8383.723	258.2361	0.8108174	1.76209	0.4307351	7.657778
25374	-8115.043	-8373.244	258.2007	0.8005647	1.76209	0.4561546	7.657778
25380	-8125.68	-8385.091	259.4107	0.9232139	1.627569	0.4561546	6.990837
25386	-8122.511	-8379.797	257.2862	0.8853089	1.627569	0.5702336	8.049724
25392	-8126.549	-8384.47	257.9207	0.7487026	1.738242	0.6417528	7.689039
25398	-8124.226	-8383.014	258.7883	0.9132763	1.738242	0.6256905	7.147673
25404	-8124.486	-8382.727	258.2411	0.935867	1.817854	0.632396	7.396817
25410	-8106.732	-8366.678	259.9451	0.9167133	1.566019	0.632396	6.5802
25416	-8112.521	-8373.031	260.51	1.012819	1.566019	0.6325054	6.22159
25422	-8112.976	-8372.519	259.5432	1.028249	1.710092	0.5881284	6.718102
25428	-8112.385	-8372.552	260.1664	0.946807	1.854732	0.5846679	6.377335
25434	-8124.153	-8383.802	259.6488	0.8945896	1.79839	0.4867792	6.788415
25440	-8111.456	-8371.845	260.3884	0.8943383	1.924538	0.5453126	6.294479
25446	-8118.366	-8376.69	258.3244	0.8351138	1.818012	0.4983487	7.515322
25452	-8122.145	-8381.164	259.0191	0.9117515	1.486002	0.4726789	7.246449
25458	-8125.42	-8384.527	259.1069	0.8003433	1.605735	0.5414061	7.152478
25464	-8126.819	-8385.232	258.413	0.779441	1.631227	0.5050612	7.557696
25470	-8125.51	-8384.407	258.8977	0.7763771	1.487207	0.5162779	7.34483
25476	-8122.177	-8381.279	259.1014	0.8178928	1.633948	0.5544227	7.124661
25482	-8126.849	-8386.934	260.0843	0.882675	1.633948	0.5415538	6.570263
25488	-8136.028	-8395.18	259.152	0.8849461	1.622189	0.5415538	7.076435
25494	-8121.84	-8379.314	257.4738	0.8377895	1.787082	0.6027104	7.892865
25500	-8121.274	-8380.089	258.8148	0.8827001	1.445527	0.6143554	7.269014
25506	-8123.145	-8381.175	258.0292	0.9027009	1.713629	0.5071791	7.665536
25512	-8119.982	-8378.82	258.838	0.8429099	1.86996	0.5071791	7.210413
25518	-8118.711	-8378.274	259.5627	0.879135	1.583354	0.4846731	6.922809
25524	-8108.969	-8368.095	259.1257	0.816863	1.69878	0.478185	7.154898
25530	-8121.464	-8379.457	257.9934	0.8538123	1.85695	0.6232125	7.567265
25536	-8124.942	-8385.398	260.4559	0.988696	1.85695	0.475447	6.29098
25542	-8114.902	-8375.472	260.5704	0.9675874	1.66974	0.4918948	6.29098
25548	-8122.202	-8381.269	259.067	0.8698718	2.042115	0.5816362	6.954948
25554	-8122.129	-8381.496	259.3674	0.9502644	1.669985	0.558241	6.893802
25560	-8125.403	-8384.198	258.7942	0.8679505	1.558351	0.558241	7.288061
25566	-8133.889	-8391.185	257.2966	0.7249707	1.737281	0.5831745	8.080047
25572	-8129.034	-8388.113	259.0786	0.9231685	1.533185	0.65167	7.042551
25578	-8113.413	-8372.382	258.9693	0.8941122	1.533185	0.524057	7.218419
25584	-8116.19	-8375.22	259.0297	0.8773703	1.533185	0.4048301	7.306744
25590	-8100.991	-8359.394	258.4032	0.7969505	1.649247	0.5565352	7.503251
25596	-8110.887	-8368.64	257.7531	0.8465722	1.520339	0.5565352	7.872915
25602	-8102.247	-8361.271	259.0241	0.8429498	1.520339	0.6179774	7.145341
25608	-8102.526	-8361.774	259.2478	0.8701209	1.513616	0.5094225	7.101969
25614	-8102.334	-8359.712	257.3786	0.8284407	1.513616	0.650384	8.012447
25620	-8115.971	-8373.274	257.3034	0.7674	1.642122	0.577438	8.092314
25626	-8108.083	-8366.147	258.0642	0.8137714	1.60402	0.5522711	7.69586
25632	-8112.831	-8370.79	257.9587	0.7540673	1.60402	0.5522711	7.784195
25638	-8103.677	-8361.824	258.1472	0.8250334	1.60402	0.6288667	7.585133
25644	-8111.313	-8370.674	259.3619	0.8446261	1.567649	0.4868607	7.053514
25650	-8107.38	-8366.162	258.782	0.9127677	1.437778	0.4868607	7.379613
25656	-8117.058	-8374.656	257.5986	0.8057513	1.70257	0.5103332	7.948552
25662	-8119.722	-8377.49	257.7677	0.8404973	1.68946	0.547691	7.812646
25668	-8114.618	-8373.355	258.7373	0.9158346	1.898277	0.5563495	7.174104
25674	-8116.871	-8374.855	257.9847	0.8368511	1.775283	0.4733937	7.733322
25680	-8122.407	-8380.56	258.1535	0.780543	1.775283	0.6267306	7.545809
25686	-8114.603	-8372.203	257.6002	0.7340385	1.654738	0.6267306	7.909118
25692	-8117.372	-8375.025	257.6528	0.8124257	1.606374	0.5600561	7.909118
25698	-8116.011	-8374.429	258.4179	0.890619	1.661559	0.4888153	7.498882
25704	-8119.569	-8377.923	258.3546	0.8620115	1.631496	0.5799778	7.481992
25710	-8119.256	-8378.028	258.7726	0.8012987	1.625907	0.5799778	7.292432
25716	-8121.649	-8381.774	260.1246	0.91477	1.579489	0.5799778	6.519873
25722	-8118.953	-8378.32	259.3672	0.8709255	1.92952	0.5799778	6.829698
25728	-8117.196	-8376.486	259.29	0.8773745	1.92952	0.4997159	6.935708
25734	-8122.067	-8380.836	258.7692	0.9008994	1.92952	0.4997159	7.20328
25740	-8113.676	-8371.585	257.9086	0.8177228	1.950598	0.4997159	7.702315
25746	-8101.234	-8357.596	256.362	0.8369418	1.571387	0.5676562	8.590057
25752	-8102.989	-8359.45	256.4615	0.7569124	1.669642	0.5121203	8.58986
25758	-8105.455	-8364.457	259.0022	0.9302913	1.724266	0.5735782	7.069227
25764	-8097.65	-8356.04	258.39	0.9146447	1.724266	0.5735782	7.406448
25770	-8114.89	-8373.49	258.6005	0.859703	1.724266	0.6277559	7.28075
25776	-8114.169	-8373.154	258.9846	0.8661767	1.684541	0.5712169	7.129259
25782	-8117.031	-8376.134	259.1032	0.9102098	1.639822	0.488006	7.129259
25788	-8116.764	-8376.012	259.2482	0.9598762	1.639822	0.5919973	6.936653
25794	-8120.634	-8379.892	259.2578	0.8856683	1.661403	0.5520528	6.995918
25800	-8119.229	-8378.725	259.4964	0.9448089	1.606364	0.4169341	6.979358
25806	-8109.442	-8368.751	259.3081	0.8607735	1.737601	0.5231452	6.979358
25812	-8107.246	-8366.863	259.6177	0.8047077	1.675426	0.5231452	6.864974
25818	-8115.837	-8374.757	258.9202	0.7929022	1.675426	0.5570066	7.218165
25824	-8123.485	-8383.005	259.5194	0.8527393	1.66237	0.4889909	6.926993
25830	-8117.42	-8375.897	258.4773	0.8684094	1.657442	0.5760328	7.406407
25836	-8118.858	-8377.093	258.2344	0.8781665	1.657442	0.5635395	7.541437
25842	-8119.548	-8378.22	258.6715	0.7999302	1.710584	0.531066	7.357023
25848	-8120.636	-8380.052	259.4164	0.8483259	1.564979	0.5039499	7.007867
25854	-8109.779	-8368.748	258.9694	0.8190569	1.702651	0.5375506	7.184084
25860	-8112.366	-8371.359	258.9934	0.8855439	1.529697	0.4353078	7.292689
25866	-8111.878	-8370.792	258.9137	0.8054476	1.529697	0.5293898	7.292689
25872	-8115.915	-8373.556	257.6411	0.770375	1.529697	0.5293898	7.992299
